Id,SalePrice
1649,155482.01660299033
1650,228927.08236017812
1651,241609.2185369333
1652,156913.12876428582
1653,193063.48517895758
1654,138572.85493516747
1655,149170.50316372502
1656,137610.78421102103
1657,280701.1417687464
1658,263148.94180639635
1659,149733.34576210997
1660,280096.005599653
1661,198770.2937865461
1662,210322.73963864625
1663,183330.73557417362
1664,201612.75522900198
1665,177259.18754739838
1666,206050.057807946
1667,195896.55952700076
1668,192314.63528027048
1669,265651.8357536221
1670,203450.01241961133
1671,136998.25284492748
1672,213817.28442129714
1673,275847.96812043025
1674,186765.08802505338
1675,163462.5678074608
1676,174389.44322864816
1677,226404.63570449746
1678,178800.76080878463
1679,260138.3329588418
1680,202888.2239498318
1681,244715.3505326301
1682,254593.6575570485
1683,172808.30236485612
1684,148746.65390485257
1685,325153.74083887984
1686,129095.01953573117
1687,297553.9864566551
1688,121395.40640767431
1689,157180.6194195951
1690,184212.28337822866
1691,165910.86549786606
1692,351679.7389411632
1693,110138.27020232729
1694,142131.50708509062
1695,225892.91690948897
1696,138202.31192861975
1697,204995.88211629365
1698,230926.7808056554
1699,316079.0990166926
1700,164388.71051927458
1701,263185.1742404908
1702,145819.12565119925
1703,161535.5969305694
1704,140269.98260197917
1705,239377.93556224892
1706,265580.5940217237
1707,166769.0971091519
1708,172211.98256118677
1709,226004.1201820447
1710,326304.5970772904
1711,179909.51985005557
1712,247784.9840041137
1713,206853.07943387504
1714,174975.72795410466
1715,175483.72877546877
1716,230583.8739215302
1717,223116.31930067588
1718,211389.22838120384
1719,214804.1184764068
1720,129065.1074704969
1721,179677.32435753325
1722,257035.33309647848
1723,133715.40772375802
1724,143699.8000450969
1725,116511.37894949038
1726,175975.96978619427
1727,169724.91480240005
1728,183743.92159536772
1729,138350.2636308939
1730,150291.9204449762
1731,217597.7827674303
1732,201952.55499841494
1733,250406.8684781812
1734,154380.2402788977
1735,122547.59601427673
1736,163368.90390900022
1737,244880.39575561008
1738,161349.74095567584
1739,337849.65606398706
1740,211564.97918927332
1741,217465.06925264804
1742,226263.97435102484
1743,211721.9700906739
1744,265720.9708114228
1745,184021.6894254085
1746,168394.31926563464
1747,207747.5705959265
1748,132283.16627924086
1749,119445.1629467695
1750,124794.62148281431
1751,243483.19999135553
1752,128745.44301550521
1753,147833.39951188362
1754,214186.41799720412
1755,194247.21572063852
1756,139291.43554051558
1757,151585.3958613827
1758,219796.8018677415
1759,172351.50248753617
1760,156403.82490889437
1761,190924.07557649876
1762,230815.41104788205
1763,193743.59843138454
1764,119523.49048648961
1765,262097.81970251852
1766,258810.26442903688
1767,251582.79752294964
1768,110893.52121560881
1769,133531.06471403723
1770,299610.16835709556
1771,141273.5531358841
1772,107877.83616477717
1773,104904.4883329093
1774,290543.2165343362
1775,153818.02915234177
1776,154167.28426693182
1777,208088.20550890325
1778,218277.21735799278
1779,287684.715818741
1780,190507.74613422167
1781,277937.8258888783
1782,256564.9695334112
1783,233793.2961368641
1784,113996.70417332591
1785,222285.555855489
1786,90133.95747969171
1787,228631.35779323324
1788,125153.46544958593
1789,174670.33241463092
1790,73187.1343101653
1791,155478.6806907215
1792,142335.14455887268
1793,282759.24004625797
1794,231336.8879821474
1795,161614.64286987216
1796,255432.71664687584
1797,286967.36004711024
1798,184669.54069316166
1799,166628.13178086246
1800,135831.57983137656
1801,170111.35768097697
1802,114028.48002246988
1803,100923.64747750631
1804,238682.20545704837
1805,109672.26369775797
1806,153027.83097471122
1807,117966.40788656927
1808,181741.14681078715
1809,188678.63577970455
1810,357701.9366322445
1811,218208.9248350599
1812,156802.36817258352
1813,108900.95374593372
1814,74287.29164452979
1815,105134.20594349166
1816,161726.18641693087
1817,127442.0546890815
1818,143312.5307713308
1819,145772.9206247906
1820,218741.5896865722
1821,117421.4625572128
1822,166761.0283427938
1823,142335.43907825917
1824,94439.74277503358
1825,153906.7719204157
1826,115607.55538642593
1827,145902.2725347568
1828,132558.2091931306
1829,159305.9476213843
1830,149634.40433441277
1831,172879.95970786468
1832,87874.38332563103
1833,82990.81453612086
1834,134154.58587869245
1835,176952.1955131773
1836,78020.02764248813
1837,128314.36829678796
1838,244675.44377417455
1839,314583.0402872566
1840,166447.89740676142
1841,139452.06538169214
1842,161907.91374011396
1843,177430.6570526088
1844,105046.92175465706
1845,223490.26797327993
1846,141064.82192138967
1847,114407.08518870326
1848,80834.5337089306
1849,164176.90486427431
1850,306422.9214019702
1851,131316.7315565414
1852,185941.23333784135
1853,91460.028495298
1854,141032.3156188432
1855,120502.90234132821
1856,172923.48065585515
1857,130022.05029276235
1858,122702.09121050418
1859,90404.62241868197
1860,189620.58258155652
1861,152461.28743195825
1862,199810.05092619092
1863,111864.37107672344
1864,267763.69809002464
1865,217799.279878046
1866,237953.4654951637
1867,167492.0211535819
1868,208030.0895399145
1869,303592.87174189265
1870,300549.7168717723
1871,172271.30176939943
1872,182814.17616222927
1873,253473.33941649657
1874,110187.71953331167
1875,214764.9493918874
1876,200213.97210811765
1877,162258.03241802112
1878,285584.3856784239
1879,106874.14481806918
1880,150864.88747884834
1881,198485.24066245405
1882,227994.46544552466
1883,148926.46047681232
1884,313654.4133001425
1885,180793.44586280023
1886,151764.3217507255
1887,235092.6080563789
1888,169946.33315065003
1889,204778.46428037842
1890,171577.58543577453
1891,102873.1531483077
1892,68045.48742572381
1893,118216.32402278075
1894,111436.84576570452
1895,72845.6400533223
1896,173664.8270667101
1897,90938.99194102152
1898,115174.49080751964
1899,137497.65522925917
1900,139799.12334013602
1901,364792.6973974245
1902,116306.56424283655
1903,159592.0950861458
1904,155471.50025677646
1905,211077.50531427807
1906,168490.62267018028
1907,206985.6064718814
1908,199099.42783212394
1909,156820.67010770377
1910,137506.5043616785
1911,129713.13832782616
1912,341648.84902107355
1913,180593.6551342808
1914,160338.629637977
1915,234259.89571548474
1916,104377.57619275153
1917,148809.47966578335
1918,220628.99386092636
1919,170090.79514368915
1920,144398.90994197305
1921,286666.4731475421
1922,178744.32970301562
1923,153668.90075703792
1924,204584.21598618163
1925,165204.67445272033
1926,210022.04644487274
1927,148645.82114956772
1928,155409.94051261956
1929,238747.0888133807
1930,181308.33298881736
1931,221340.87016032112
1932,147045.9732301972
1933,101980.27814362
1934,318904.3124885695
1935,258196.74295459653
1936,150254.17893273022
1937,207879.18726092845
1938,308875.93885733874
1939,274692.7038868662
1940,160770.55137132283
1941,297413.3192900823
1942,303062.42903824116
1943,202137.2490471349
1944,159587.59540559596
1945,195586.93556097208
1946,141867.95696270082
1947,199916.0751266674
1948,171934.12130677432
1949,230092.0709303465
1950,114508.20621595881
1951,137216.76787828363
1952,160955.71176724054
1953,177876.56840278988
1954,171520.34763435612
1955,92134.08516054996
1956,133701.36758887058
1957,373138.6232032556
1958,215203.58322647086
1959,109823.48343031819
1960,94902.18528848537
1961,101044.37962111365
1962,203944.05402635888
1963,156833.27376098034
1964,206560.54944168509
1965,130466.92455755651
1966,184325.40938757348
1967,226142.9291550076
1968,239636.96425307041
1969,192776.46578412328
1970,194914.9865334161
1971,237853.89776368893
1972,263977.99882099975
1973,168050.85391796066
1974,177032.1769490604
1975,200591.3338151438
1976,378280.22823977226
1977,213790.03031068656
1978,300601.7636239537
1979,240716.6519205604
1980,241734.62791335105
1981,154965.53372779966
1982,193335.27448775189
1983,205635.07601878338
1984,487787.1600981989
1985,316763.53386810736
1986,221009.68936226412
1987,156024.5767028808
1988,372886.18087346025
1989,113324.36690104415
1990,312175.12573778944
1991,222926.04705991514
1992,155968.64220399794
1993,116471.9998138179
1994,84892.13719798229
1995,177626.2671175067
1996,173104.43335975998
1997,215865.69655869028
1998,179066.48914551258
1999,189927.62937316683
2000,266270.97003178264
2001,287828.07814475836
2002,289651.85317949683
2003,232103.15191078407
2004,146145.8265632015
2005,220924.83070166258
2006,247191.0181406635
2007,209526.34360111097
2008,141126.75614366273
2009,122878.62735579396
2010,242606.7646021644
2011,134634.7667663499
2012,138825.92763129284
2013,248680.50786667515
2014,126495.47092446906
2015,278973.04558406177
2016,133036.0078889766
2017,165531.92399567843
2018,112676.71399775671
2019,161238.50227323396
2020,134152.39799222315
2021,157645.46560098242
2022,181386.97210850578
2023,100113.59005652077
2024,172326.51151122956
2025,314893.70781451033
2026,157498.47104680852
2027,311656.06938541087
2028,246597.25986063958
2029,246634.60306105867
2030,179270.88959716482
2031,226430.14666128147
2032,163141.3180749371
2033,236197.0625267924
2034,163622.85224624386
2035,163320.3076070348
2036,156469.72795537638
2037,168265.06732179702
2038,200256.88018996536
2039,176809.63197065413
2040,202508.65720474732
2041,221927.43376306293
2042,329380.07671611675
2043,103275.83973537781
2044,223401.83614869637
2045,183047.1161770603
2046,245278.2304867172
2047,102148.2156619844
2048,132445.48667341552
2049,179318.1472309347
2050,124035.31885198515
2051,165250.6729550137
2052,291826.92951913073
2053,124082.18411787925
2054,105708.13263157138
2055,123610.75797506422
2056,307701.75518508244
2057,87518.06563749374
2058,183304.3711876237
2059,208994.04437641648
2060,130474.98241961945
2061,260276.82220125163
2062,125269.09634218446
2063,182426.00763421704
2064,125917.60887840565
2065,191214.45087012963
2066,181802.97678376723
2067,129651.85425974091
2068,147482.6340021625
2069,245716.17131446546
2070,130774.70279621298
2071,220214.8464593914
2072,134345.0001167123
2073,214634.0277945829
2074,175982.5572234377
2075,80334.31049509521
2076,140703.12760363996
2077,157276.4513616619
2078,94333.44581373595
2079,279139.81171752315
2080,245656.45153599663
2081,78684.98115435161
2082,183460.1319571318
2083,128424.99714523007
2084,152495.2138009927
2085,131668.26392443676
2086,138629.45617973583
2087,146242.36012281978
2088,137122.13904171193
2089,149683.54043473827
2090,223828.3586202861
2091,101142.57612391014
2092,188152.70930437522
2093,144662.3244791272
2094,146732.10692325502
2095,140367.78068631457
2096,203352.40620593226
2097,83937.6731834641
2098,139163.5132450111
2099,49786.413133229595
2100,144299.21143502078
2101,211443.90675569547
2102,234151.7701460166
2103,267907.13019028667
2104,127125.18958790484
2105,272587.30552387296
2106,71808.0351059552
2107,121854.24862258253
2108,134103.87725125917
2109,135929.6959368136
2110,68218.72278616391
2111,205776.2681392372
2112,113240.4235933969
2113,164906.09229894762
2114,143442.37538310245
2115,303949.65332666074
2116,92831.5271157287
2117,151214.15170272707
2118,137211.99887548864
2119,132700.66152343003
2120,161723.1501701629
2121,138874.58944707096
2122,302104.1278796167
2123,157050.9303983295
2124,153288.65939608647
2125,279056.8527339039
2126,172869.94607933203
2127,195265.63620597625
2128,200189.64353550214
2129,175465.18146163004
2130,125966.72102014546
2131,174759.61056245596
2132,134807.21173874114
2133,187495.32389385498
2134,232425.4857437663
2135,157561.3855516076
2136,61861.43524485512
2137,127757.62260231737
2138,109487.58952643641
2139,301675.75573980215
2140,141291.86540120526
2141,127244.88078847539
2142,123314.26923634007
2143,171496.8683159809
2144,199179.69377705536
2145,221670.33300953393
2146,269710.1612161776
2147,207259.07549432537
2148,147572.41040326643
2149,274423.494390098
2150,220975.47613154596
2151,127608.95721999893
2152,529252.4444859928
2153,255738.3323961465
2154,103032.45487513125
2155,165151.9153704479
2156,185687.63410498376
2157,134181.99361939856
2158,147581.11873476568
2159,149810.74418054556
2160,184722.1207370459
2161,278797.85840415943
2162,189509.2536440728
2163,385575.09924225125
2164,177449.01934697235
2165,214758.6903506784
2166,98999.37676143681
2167,280029.53199566633
2168,219599.32757423457
2169,195853.44899751514
2170,127538.71966563934
2171,101515.25007444597
2172,95393.84310209483
2173,206185.928926329
2174,177880.10572445008
2175,219071.40233622154
2176,180827.14858100365
2177,200035.87202902313
2178,190028.95216784498
2179,308138.74292783916
2180,146577.651151155
2181,281910.24537541915
2182,151535.05407202023
2183,132747.4412361054
2184,120731.07959051954
2185,228531.44776615885
2186,142502.19485637022
2187,236220.45383691753
2188,196241.69765361946
2189,181379.67429937085
2190,79168.6471705609
2191,202331.5806833451
2192,147249.6001941244
2193,204828.94341142254
2194,147025.41477552883
2195,85687.45467234263
2196,123862.24666941597
2197,82441.6993007058
2198,210455.65430855344
2199,168021.7311532005
2200,182797.8883756717
2201,98476.69511938619
2202,179538.70748155203
2203,131446.11985364102
2204,129209.7692464519
2205,178358.43842769053
2206,247830.0995222294
2207,243672.2534786238
2208,269590.3389958256
2209,261799.6619105473
2210,136918.94742721447
2211,110706.43652692833
2212,147869.8571186302
2213,184565.54197149433
2214,246121.32184835442
2215,132173.24084899377
2216,119421.17090448237
2217,135366.74501717172
2218,122127.77214020118
2219,114186.48550767708
2220,242592.57629935152
2221,168928.95662247355
2222,170804.34688837815
2223,208941.38172017608
2224,319923.326082365
2225,156433.92613139644
2226,212634.11171141325
2227,189357.49752380548
2228,214210.28057475074
2229,242691.30398234457
2230,403196.3874257688
2231,157653.70110983925
2232,156062.31154805387
2233,134919.11790762993
2234,158695.04984392773
2235,290804.0948382829
2236,169715.8786219895
2237,253616.0866091788
2238,168919.1819909989
2239,163869.51475376415
2240,147506.80406739644
2241,133545.83617462113
2242,164473.5361858135
2243,173617.63811364246
2244,147556.64192253572
2245,112314.55397374276
2246,132184.87618398725
2247,177427.75486059242
2248,210575.93751165026
2249,98276.48457665835
2250,193223.92889325193
2251,75516.9036906372
2252,149094.32101325586
2253,259182.37168718677
2254,220850.2596469341
2255,195863.06897053134
2256,156139.43612937478
2257,136496.2809145964
2258,122378.37322757882
2259,368050.281302618
2260,183220.54415565368
2261,205830.50472373364
2262,170284.05836130015
2263,220863.9931596365
2264,389863.1111638179
2265,138476.42206413334
2266,260609.31586394145
2267,173487.1672410114
2268,256943.99812967388
2269,138202.6587677804
2270,193222.9998592158
2271,186561.87955677637
2272,142853.2307375801
2273,92302.97987442033
2274,175405.0511326507
2275,124222.35604291211
2276,204544.24021159892
2277,144827.03086223744
2278,222390.76063309063
2279,112373.16781869554
2280,203326.52601382916
2281,187344.53484377975
2282,123221.541832919
2283,167920.55165705166
2284,126710.3103025594
2285,231685.66226401238
2286,325809.65870137454
2287,177140.0097840185
2288,213508.17656129284
2289,237248.3118481586
2290,176145.26698858815
2291,215436.90789159073
2292,197937.7062430008
2293,255070.47443337983
2294,209721.14801404427
2295,214230.66410271183
2296,174644.83309371595
2297,213426.10039969173
2298,146799.17976969026
2299,183668.78540219867
2300,171308.3501850249
2301,178725.59484451788
2302,161308.99312732776
2303,165100.50578815478
2304,205649.09319427412
2305,157879.76643218205
2306,217633.99562048807
2307,202895.54945611174
2308,167213.996633998
2309,251613.3417891754
2310,233884.4126915232
2311,151006.7161264153
2312,159290.59361361584
2313,181267.8784218483
2314,170489.07004497002
2315,196251.8943376561
2316,156886.5537158713
2317,145948.53692645102
2318,149461.26069810602
2319,150277.8541466192
2320,241409.67748824984
2321,218613.61435212463
2322,178331.82747535978
2323,167918.98418620706
2324,191505.70694681013
2325,226098.9362689861
2326,168046.18259985617
2327,231998.4655080802
2328,158685.03636405908
2329,183413.74309568794
2330,218034.8924119213
2331,162485.5070772519
2332,228159.81985496252
2333,157602.57998342707
2334,165104.08791770006
2335,138007.16049920872
2336,313029.1829422022
2337,165042.0517707566
2338,332051.6509874043
2339,186527.622913228
2340,208467.7051185089
2341,176923.06873629603
2342,232684.05208278925
2343,175618.3422551226
2344,183617.93810425897
2345,158998.5442249769
2346,225217.38140661002
2347,186821.63029596407
2348,166443.9533623968
2349,232161.3995868169
2350,229429.4611633668
2351,142199.2965086411
2352,205283.1877078939
2353,165531.78086316038
2354,173381.5058169678
2355,148071.99598379584
2356,165060.5756690103
2357,137767.9756780836
2358,183249.83129750832
2359,370712.22620988765
2360,127727.98650412925
2361,123322.16918867291
2362,184219.53694774385
2363,155664.4256367552
2364,237948.87169106875
2365,163758.0204121574
2366,162737.0524946194
2367,239256.87567514402
2368,246955.15226680704
2369,154597.53598084056
2370,174212.40166339546
2371,197204.87086195068
2372,167483.53573857446
2373,168025.28360778198
2374,246360.58717341267
2375,197882.99281110207
2376,121240.45771230944
2377,111258.64486562402
2378,166043.868034426
2379,220987.69500969036
2380,183946.96547190647
2381,187643.7433661091
2382,226942.23455406132
2383,213037.6258830469
2384,194338.98176766152
2385,192358.90075705398
2386,143586.30057511583
2387,265393.47587541153
2388,151197.24308439472
2389,211781.45255175105
2390,204693.45710753638
2391,182722.83718802838
2392,113055.00151483994
2393,262637.76505253126
2394,178121.63195818325
2395,201072.27011110552
2396,104824.49173375522
2397,191567.8425380796
2398,211499.26564084168
2399,180291.69501285267
2400,166152.00877041055
2401,192156.1831326912
2402,204200.72910767735
2403,143621.15386921598
2404,172450.7832922159
2405,146701.64943681925
2406,179124.36526035902
2407,129322.17154491169
2408,230118.5085826019
2409,167442.81838174455
2410,186627.33240178914
2411,114213.77982116956
2412,120904.61112610775
2413,96607.14763907588
2414,178569.66245132603
2415,103622.69312106853
2416,207036.21291444765
2417,119547.64595883933
2418,137249.4105580697
2419,145595.5121734481
2420,139191.29061506374
2421,114000.69157117617
2422,221662.70708979794
2423,137821.35699283995
2424,206038.96044286492
2425,198078.59649340098
2426,179751.8232235097
2427,162918.7493931948
2428,152971.86223057064
2429,76009.04547137185
2430,128130.38064828643
2431,85751.05600326485
2432,180446.72235910466
2433,83611.34633140673
2434,192677.44450694637
2435,165849.004628759
2436,133165.52487388824
2437,83493.57801161916
2438,178616.65289176966
2439,113877.51839533588
2440,139988.6682882734
2441,147299.71106133296
2442,288582.88806478854
2443,178425.3704365961
2444,224570.9084759421
2445,115513.95614810754
2446,133658.27445993188
2447,178300.79942212708
2448,321545.23740849167
2449,165793.2962468007
2450,209641.79787959985
2451,277125.3846792554
2452,178580.08014763275
2453,162279.9252345754
2454,176609.4918394609
2455,293092.9195361008
2456,121694.20273808949
2457,140717.16904196783
2458,154564.9466144935
2459,122096.45346905652
2460,177088.31231091137
2461,84220.72156758548
2462,89764.94028812123
2463,199517.4517573855
2464,162515.94204145914
2465,156224.46342852677
2466,118217.7589927743
2467,207217.5124017276
2468,77046.59691228869
2469,162962.61740923685
2470,124657.95067695633
2471,162070.0563177875
2472,134770.17046082194
2473,145982.93491434108
2474,61446.20757671527
2475,166473.6626098737
2476,161647.0780648993
2477,183347.05846384994
2478,208942.90646801365
2479,129135.72718468925
2480,163247.03433347365
2481,139961.2275313238
2482,198336.2167032595
2483,102485.48338254471
2484,146774.18987900845
2485,252857.73130357324
2486,108812.84743091778
2487,145610.03849937965
2488,271620.97213225986
2489,137132.409196359
2490,108529.44332605647
2491,140938.66822172876
2492,225971.02132898767
2493,289060.60461762536
2494,206360.85319940175
2495,96633.10600669764
2496,107516.72522741824
2497,225231.42999464215
2498,196991.17609199102
2499,67223.76460094552
2500,90667.49128805764
2501,150269.8552401705
2502,148065.0783252177
2503,154831.85387552215
2504,235960.1228021182
2505,365802.427895303
2506,186769.090478466
2507,384410.44675300864
2508,187474.2902131196
2509,182131.93296044145
2510,130183.69675277185
2511,204109.16650217155
2512,206311.83353499195
2513,197432.4630477269
2514,215549.74020137975
2515,209594.230164596
2516,167975.5681188529
2517,198597.72349017428
2518,235687.11315109616
2519,311313.9204114672
2520,226032.88653850846
2521,226873.86824331607
2522,112428.73011161888
2523,155023.57328796724
2524,127571.94079881976
2525,158250.42103402072
2526,224207.7748628232
2527,129934.45860066975
2528,151196.78963144694
2529,199223.3398289393
2530,116636.6518291533
2531,165827.58049228427
2532,166471.2557006328
2533,151475.3073665005
2534,179659.24287801923
2535,194723.67398372444
2536,209436.76902131073
2537,196813.3547374116
2538,147042.21110561315
2539,144087.68870644306
2540,151383.11355706363
2541,177301.35257218953
2542,137533.8724673855
2543,166722.45177474816
2544,141705.8430154567
2545,155201.96519371832
2546,152348.3400285429
2547,123779.7244913805
2548,194742.1402606418
2549,129761.99609346653
2550,274269.0947150508
2551,114401.66937865142
2552,128139.31482773612
2553,113704.32076562685
2554,132684.26391508512
2555,127913.57818315388
2556,144161.45148241927
2557,103374.8752872512
2558,144615.91998414008
2559,122863.791553839
2560,173494.72015824576
2561,96318.97463734227
2562,128721.55505062628
2563,136992.01387993887
2564,165344.2054627511
2565,125198.62707028736
2566,272808.284072186
2567,169791.4451428909
2568,221714.2520088203
2569,169651.86180715833
2570,284606.44394765596
2571,141356.0614952728
2572,202579.62751462974
2573,142885.00037233566
2574,173797.7730724594
2575,125248.66226157034
2576,289720.76384279656
2577,164276.41530899622
2578,128096.72680988093
2579,99395.40838744747
2580,94658.59075164003
2581,106877.38345855288
2582,206729.61775170604
2583,141470.87213828263
2584,115324.59606113867
2585,164632.9052524747
2586,145872.2425021712
2587,183773.22876099672
2588,230906.41620143095
2589,207012.40503954922
2590,165957.10911295319
2591,208255.59374083986
2592,137821.58190013643
2593,189058.01381388668
2594,228697.87137528195
2595,178991.25794465526
2596,166741.60148408182
2597,137991.73399514484
2598,116249.27223451668
2599,262966.1837427808
2600,149583.53681045712
2601,150256.12055102794
2602,129793.91315246501
2603,277021.1976534148
2604,106937.14037966914
2605,66652.57700487308
2606,151563.1200984182
2607,202431.64345058135
2608,167364.6524248916
2609,118132.82201377151
2610,144538.24514024134
2611,80705.97416047927
2612,150403.61131451873
2613,201839.7534035904
2614,112837.29231151007
2615,181688.04305933567
2616,216954.37844894535
2617,156714.02111652808
2618,215755.34858885326
2619,243023.92084070586
2620,199046.60908949433
2621,137879.1305756691
2622,236767.8836252928
2623,151637.6221946614
2624,204607.55996329116
2625,217208.87077927205
2626,258482.6223832058
2627,222561.30189167394
2628,240953.06215337443
2629,253197.64677414426
2630,443961.52168640366
2631,202525.71040882787
2632,213028.14945095277
2633,188367.58676092594
2634,303847.2928442304
2635,237138.9032232744
2636,328108.0083823636
2637,148325.41080356238
2638,153167.31530375069
2639,169766.09931624716
2640,110484.69945943262
2641,212828.74256873678
2642,249947.13671712356
2643,449268.99850483204
2644,152367.3154169378
2645,197082.38772063272
2646,117436.10433419561
2647,132228.86043211713
2648,268145.499314207
2649,173570.79325861495
2650,188470.96972618892
2651,203320.32810486446
2652,192929.71953990136
2653,189029.0428177322
2654,158311.15550734394
2655,193611.82893183467
2656,202041.38433532335
2657,252630.2858577458
2658,171526.534675517
2659,205006.84100375313
2660,199572.5421148938
2661,163177.11238405516
2662,234213.49168604275
2663,185897.57780284726
2664,235742.9202473954
2665,200841.5118363012
2666,286668.84042712033
2667,171028.39605190943
2668,223041.06805884407
2669,148921.6004269634
2670,289395.14061105286
2671,203659.8544605052
2672,206293.2906803178
2673,131864.62883588264
2674,154233.00165471446
2675,154650.49260169303
2676,142316.85119584843
2677,170668.5283447035
2678,245855.4627244434
2679,141510.02898682735
2680,138107.7412555419
2681,164564.68628877087
2682,180567.0701529166
2683,226356.2169534167
2684,257230.09075365064
2685,220860.43711728335
2686,167787.27793823637
2687,255287.2825675466
2688,165173.23949858325
2689,313235.8602710868
2690,229351.93294737337
2691,248664.57709223276
2692,151607.45613490127
2693,132012.58211038972
2694,160761.34486413037
2695,176097.15198689222
2696,188612.6226697137
2697,184872.98085053463
2698,205573.74661690032
2699,153171.11631122965
2700,211972.50840938475
2701,197640.2652386377
2702,215001.64671932755
2703,132387.9666780458
2704,329999.61546264694
2705,141752.94926705316
2706,146318.97843104496
2707,200013.10152248538
2708,121223.97789809294
2709,152800.74707865843
2710,116263.12166965427
2711,282093.878908655
2712,246210.47689560882
2713,152428.74385030766
2714,234805.32173667138
2715,172960.04565752402
2716,166273.79955118394
2717,299528.5672494847
2718,126173.79570511461
2719,166698.5952831678
2720,159786.87598333007
2721,154727.130158194
2722,128116.59038779861
2723,183566.8931284867
2724,158317.76731772476
2725,126279.53089743026
2726,158085.27543884062
2727,165251.06562155962
2728,255108.71122084942
2729,283845.0135848151
2730,149451.65507094574
2731,204390.56686896074
2732,158803.197157696
2733,140349.68992194848
2734,159422.29148054717
